Generated by http://statistics.gov.scot,2018-02-05T08:36:06+00:00
http://statistics.gov.scot/data/business-site-counts,Business Site Counts
measure type,Count
Industry Sector,All
Number Of Employees,All
Measure (cell values): ,Count(Business Sites)

,,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014
http://statistics.gov.scot/id/statistical-geography/S02000684,Scotstoun South and West,145,160,145,130,140,135,145
http://statistics.gov.scot/id/statistical-geography/S02000758,Seaboard,205,215,225,225,230,230,220
http://statistics.gov.scot/id/statistical-geography/S02000931,Seafar,25,25,25,25,25,25,30
http://statistics.gov.scot/id/statistical-geography/S02000032,Seaton,80,85,75,70,75,80,85
http://statistics.gov.scot/id/statistical-geography/S02001030,Selkirk,250,245,245,245,255,245,245
http://statistics.gov.scot/id/statistical-geography/S02000365,Shandon,130,120,120,120,125,145,175
http://statistics.gov.scot/id/statistical-geography/S02000807,Shawfair,95,85,90,90,100,100,95
http://statistics.gov.scot/id/statistical-geography/S02001161,Shawfield and Clincarthill,285,275,280,255,250,235,255
http://statistics.gov.scot/id/statistical-geography/S02000900,Shawhead and Whifflet,90,95,110,115,125,130,145
http://statistics.gov.scot/id/statistical-geography/S02000605,Shawlands East,115,115,115,115,125,130,130
http://statistics.gov.scot/id/statistical-geography/S02000609,Shawlands West,190,195,215,215,205,190,200
http://statistics.gov.scot/id/statistical-geography/S02000027,Sheddocksley,40,45,40,45,45,50,60
http://statistics.gov.scot/id/statistical-geography/S02001050,Shetland South,175,160,170,165,165,160,160
http://statistics.gov.scot/id/statistical-geography/S02000632,Shettleston North,105,110,120,110,120,125,125
http://statistics.gov.scot/id/statistical-geography/S02000611,Shettleston South,225,245,235,240,250,255,260
http://statistics.gov.scot/id/statistical-geography/S02000441,Shieldhill,50,45,50,50,55,50,55
http://statistics.gov.scot/id/statistical-geography/S02000240,Shortlees,45,40,50,45,50,50,60
http://statistics.gov.scot/id/statistical-geography/S02000894,Shotts,60,65,70,65,60,65,65
http://statistics.gov.scot/id/statistical-geography/S02000670,Sighthill,80,75,80,80,75,70,75
http://statistics.gov.scot/id/statistical-geography/S02000417,Silverknowes and Davidson's Mains,140,140,130,125,135,145,160
http://statistics.gov.scot/id/statistical-geography/S02001127,Silvertonhill,85,90,100,85,95,95,90
http://statistics.gov.scot/id/statistical-geography/S02000867,Skelmorlie and Rural,165,165,165,160,155,155,160
http://statistics.gov.scot/id/statistical-geography/S02000745,Skye North East,280,270,270,260,290,285,300
http://statistics.gov.scot/id/statistical-geography/S02000746,Skye North West,240,250,250,255,255,255,265
http://statistics.gov.scot/id/statistical-geography/S02000724,Skye South,260,265,255,270,275,275,270
http://statistics.gov.scot/id/statistical-geography/S02000110,South Angus,185,195,205,195,210,215,225
http://statistics.gov.scot/id/statistical-geography/S02000271,South Castlehill and Thorn,115,115,115,120,115,115,120
http://statistics.gov.scot/id/statistical-geography/S02000332,South East Bypass,55,55,55,55,60,80,80
http://statistics.gov.scot/id/statistical-geography/S02000363,South Gyle,550,505,500,515,520,490,545
http://statistics.gov.scot/id/statistical-geography/S02000416,South Leith,185,170,170,160,170,175,205
http://statistics.gov.scot/id/statistical-geography/S02000434,South Lewis,105,105,100,100,110,110,115
http://statistics.gov.scot/id/statistical-geography/S02000429,South Queensferry (East) and Dalmeny,205,195,205,205,200,210,235
http://statistics.gov.scot/id/statistical-geography/S02000430,South Queensferry West,60,60,60,60,75,75,85
http://statistics.gov.scot/id/statistical-geography/S02000808,South Speyside and the Cabrach,240,255,250,245,250,250,245
http://statistics.gov.scot/id/statistical-geography/S02000324,South Thornliebank and Woodfarm,85,95,110,115,130,120,140
http://statistics.gov.scot/id/statistical-geography/S02000255,Southcraig and Beansburn,75,85,85,95,90,90,100
http://statistics.gov.scot/id/statistical-geography/S02000387,Southside and Canongate,235,225,225,235,235,245,270
http://statistics.gov.scot/id/statistical-geography/S02001152,Spittal,15,20,15,15,20,20,25
http://statistics.gov.scot/id/statistical-geography/S02000691,Springburn,105,95,105,105,110,110,115
http://statistics.gov.scot/id/statistical-geography/S02000694,Springburn East and Cowlairs,30,35,25,30,30,40,45
http://statistics.gov.scot/id/statistical-geography/S02000842,Springside and Rural,230,215,225,230,235,240,255
http://statistics.gov.scot/id/statistical-geography/S02000577,St Andrews Central,275,280,280,270,270,270,270
http://statistics.gov.scot/id/statistical-geography/S02000578,St Andrews North and Strathkinness,150,145,150,155,160,145,160
http://statistics.gov.scot/id/statistical-geography/S02000576,St Andrews South East,55,55,50,50,50,50,55
http://statistics.gov.scot/id/statistical-geography/S02000572,St Andrews South West,80,80,90,85,90,90,95
http://statistics.gov.scot/id/statistical-geography/S02001031,St Boswells and Newtown area,250,260,245,245,255,250,245
http://statistics.gov.scot/id/statistical-geography/S02001126,St Leonards North,55,60,55,55,60,70,75
http://statistics.gov.scot/id/statistical-geography/S02001121,St Leonards South,155,135,130,120,125,135,135
http://statistics.gov.scot/id/statistical-geography/S02000558,St Monans and Pittenweem,130,125,125,120,115,115,115
http://statistics.gov.scot/id/statistical-geography/S02000320,Stamperland,65,65,70,70,80,80,85
http://statistics.gov.scot/id/statistical-geography/S02000889,Stane,65,65,65,65,70,70,75
http://statistics.gov.scot/id/statistical-geography/S02000975,Stanley and Murthly,195,195,200,195,195,200,205
http://statistics.gov.scot/id/statistical-geography/S02001224,Starlaw,135,130,125,135,140,140,145
http://statistics.gov.scot/id/statistical-geography/S02000367,Stenhouse,85,75,85,70,70,70,80
http://statistics.gov.scot/id/statistical-geography/S02000472,Stenhousemuir East,45,45,50,45,50,55,60
http://statistics.gov.scot/id/statistical-geography/S02000475,Stenhousemuir West,80,95,85,85,85,85,85
http://statistics.gov.scot/id/statistical-geography/S02000923,Stepps,205,195,195,185,195,190,215
http://statistics.gov.scot/id/statistical-geography/S02000844,Stevenston Ardeer,70,75,70,65,65,60,65
http://statistics.gov.scot/id/statistical-geography/S02000850,Stevenston Hayocks,30,30,30,35,35,35,35
http://statistics.gov.scot/id/statistical-geography/S02000847,Stevenston North West,90,90,85,80,70,70,75
http://statistics.gov.scot/id/statistical-geography/S02001135,Stewartfield East,40,35,40,45,45,40,50
http://statistics.gov.scot/id/statistical-geography/S02001131,Stewartfield West,330,325,315,305,295,305,330
http://statistics.gov.scot/id/statistical-geography/S02000259,Stewarton East,130,140,135,130,140,135,145
http://statistics.gov.scot/id/statistical-geography/S02000258,Stewarton West,35,40,30,25,30,30,30
http://statistics.gov.scot/id/statistical-geography/S02001169,Stirling East,130,130,125,120,120,115,110
http://statistics.gov.scot/id/statistical-geography/S02000208,Stobswell,150,145,145,140,145,150,150
http://statistics.gov.scot/id/statistical-geography/S02000404,Stockbridge,295,280,300,305,320,305,325
http://statistics.gov.scot/id/statistical-geography/S02000028,Stockethill,50,55,60,65,65,80,90
http://statistics.gov.scot/id/statistical-geography/S02000052,Stonehaven North,220,225,235,255,270,270,280
http://statistics.gov.scot/id/statistical-geography/S02000051,Stonehaven South,205,200,195,200,215,210,220
http://statistics.gov.scot/id/statistical-geography/S02001092,Stonehouse,120,140,140,135,145,150,150
http://statistics.gov.scot/id/statistical-geography/S02000436,Stornoway East,95,85,85,85,80,85,90
http://statistics.gov.scot/id/statistical-geography/S02000437,Stornoway West,315,320,310,295,305,310,305
http://statistics.gov.scot/id/statistical-geography/S02000169,Stranraer Central,270,270,255,240,245,240,250
http://statistics.gov.scot/id/statistical-geography/S02000170,Stranraer West,70,65,60,55,55,55,45
http://statistics.gov.scot/id/statistical-geography/S02001094,Strathaven North,75,70,75,80,90,95,100
http://statistics.gov.scot/id/statistical-geography/S02001089,Strathaven South,210,205,195,195,200,195,195
http://statistics.gov.scot/id/statistical-geography/S02000614,Strathbungo,235,230,240,235,240,240,240
http://statistics.gov.scot/id/statistical-geography/S02001167,Strathendrick,350,335,335,330,350,350,355
http://statistics.gov.scot/id/statistical-geography/S02000946,"Stromness, Sandwick and Stenness",210,210,215,215,220,210,220
http://statistics.gov.scot/id/statistical-geography/S02001097,Strutherhill,40,45,50,50,55,50,55
http://statistics.gov.scot/id/statistical-geography/S02000020,Summerhill,80,75,80,80,90,100,125
http://statistics.gov.scot/id/statistical-geography/S02000713,Summerston Central and West,40,35,40,40,50,45,50
http://statistics.gov.scot/id/statistical-geography/S02000710,Summerston North,100,95,95,95,90,100,110
http://statistics.gov.scot/id/statistical-geography/S02000185,Summerville,120,120,120,110,110,105,115
http://statistics.gov.scot/id/statistical-geography/S02000916,Sunnyside and Cliftonville,215,205,205,205,200,190,215
http://statistics.gov.scot/id/statistical-geography/S02000762,Sutherland East,230,235,240,250,260,265,275
http://statistics.gov.scot/id/statistical-geography/S02000764,Sutherland North and West,310,295,300,295,315,310,320
http://statistics.gov.scot/id/statistical-geography/S02000761,Sutherland South,450,455,450,465,470,490,485
http://statistics.gov.scot/id/statistical-geography/S02000759,Tain,185,190,190,185,215,210,225
http://statistics.gov.scot/id/statistical-geography/S02000455,Tamfourhill,40,40,35,35,35,35,35
http://statistics.gov.scot/id/statistical-geography/S02000583,Tayport,60,55,60,60,65,65,65
http://statistics.gov.scot/id/statistical-geography/S02001179,Teith Valley,200,215,200,200,210,210,225
http://statistics.gov.scot/id/statistical-geography/S02000217,The Glens,70,75,70,65,65,65,70
http://statistics.gov.scot/id/statistical-geography/S02000349,The Inch,45,55,45,45,45,50,50
http://statistics.gov.scot/id/statistical-geography/S02001117,The Murray,60,70,55,60,50,45,45
http://statistics.gov.scot/id/statistical-geography/S02000539,Thornton and Kinglassie,130,135,130,120,125,130,130
http://statistics.gov.scot/id/statistical-geography/S02001124,"Thorntonhall, Jackton and Gardenhall",105,125,135,140,155,165,185
http://statistics.gov.scot/id/statistical-geography/S02000806,Thornybank,30,35,40,40,40,45,55
http://statistics.gov.scot/id/statistical-geography/S02000920,Thrashbush,50,55,50,45,55,55,55
http://statistics.gov.scot/id/statistical-geography/S02000769,Thurso East,170,175,180,175,185,185,195
http://statistics.gov.scot/id/statistical-geography/S02000770,Thurso West,115,120,110,105,105,125,135
http://statistics.gov.scot/id/statistical-geography/S02000163,Tillicoultry,165,165,165,160,160,150,165
http://statistics.gov.scot/id/statistical-geography/S02000036,Tillydrone,55,50,50,50,45,45,55
http://statistics.gov.scot/id/statistical-geography/S02000385,Tollcross,900,945,1005,1025,930,970,1035
http://statistics.gov.scot/id/statistical-geography/S02000630,Tollcross,55,55,60,60,60,50,50
http://statistics.gov.scot/id/statistical-geography/S02001171,Torbrex,160,135,155,160,160,165,165
http://statistics.gov.scot/id/statistical-geography/S02000278,Torrance and Balmore,100,110,105,100,110,105,115
http://statistics.gov.scot/id/statistical-geography/S02000015,Torry East,35,35,40,40,40,50,50
http://statistics.gov.scot/id/statistical-geography/S02000012,Torry West,195,200,195,200,200,205,215
http://statistics.gov.scot/id/statistical-geography/S02000610,Toryglen and Oatlands,100,110,120,105,110,110,120
http://statistics.gov.scot/id/statistical-geography/S02001172,Town Centre,630,630,610,585,595,580,600
http://statistics.gov.scot/id/statistical-geography/S02000919,Townhead,85,85,85,90,85,90,95
http://statistics.gov.scot/id/statistical-geography/S02000425,Trinity,100,105,110,120,115,120,130
http://statistics.gov.scot/id/statistical-geography/S02001077,Troon,350,345,350,355,360,360,350
http://statistics.gov.scot/id/statistical-geography/S02000159,Tullibody North and Glenochil,40,35,40,40,40,45,50
http://statistics.gov.scot/id/statistical-geography/S02000156,Tullibody South,90,90,90,85,80,75,90
http://statistics.gov.scot/id/statistical-geography/S02000091,Turriff,200,195,195,195,195,205,200
http://statistics.gov.scot/id/statistical-geography/S02000283,Twechar and Harestanes East,40,40,50,45,45,45,40
http://statistics.gov.scot/id/statistical-geography/S02001155,Uddingston and Gardenside,230,220,225,215,230,240,245
http://statistics.gov.scot/id/statistical-geography/S02001230,Uphall,60,55,70,70,75,75,75
http://statistics.gov.scot/id/statistical-geography/S02000198,Upper Nithsdale,170,175,170,165,155,160,160
http://statistics.gov.scot/id/statistical-geography/S02000501,"Valleyfield, Culross and Torryburn",85,85,90,80,90,90,90
http://statistics.gov.scot/id/statistical-geography/S02001149,Vicarland and Cairns,50,55,55,50,55,50,60
http://statistics.gov.scot/id/statistical-geography/S02000682,Victoria Park,40,45,45,45,55,50,45
http://statistics.gov.scot/id/statistical-geography/S02000963,"Viewlands, Craigie and Wellshill",165,170,160,160,165,155,170
http://statistics.gov.scot/id/statistical-geography/S02000899,Viewpark,35,35,35,30,35,35,45
http://statistics.gov.scot/id/statistical-geography/S02000939,Village and Castlecary,210,215,225,220,230,225,230
http://statistics.gov.scot/id/statistical-geography/S02001175,Wallace,45,50,55,50,50,50,65
http://statistics.gov.scot/id/statistical-geography/S02000428,Waterfront and Granton,180,180,165,155,165,165,170
http://statistics.gov.scot/id/statistical-geography/S02000537,Wemyss,55,55,55,55,60,55,60
http://statistics.gov.scot/id/statistical-geography/S02000321,West Arthurlie and North Neilston,85,80,85,90,90,85,95
http://statistics.gov.scot/id/statistical-geography/S02000777,"West Braeside, East Inverkip and West Gourock",85,85,85,80,80,80,80
http://statistics.gov.scot/id/statistical-geography/S02001203,West Calder,145,145,150,140,140,130,125
http://statistics.gov.scot/id/statistical-geography/S02000285,West Clober and Mains Estate,60,65,65,65,65,70,75
http://statistics.gov.scot/id/statistical-geography/S02000019,West End North,625,675,645,660,635,655,700
http://statistics.gov.scot/id/statistical-geography/S02000017,West End South,240,240,240,260,285,300,305
http://statistics.gov.scot/id/statistical-geography/S02000210,West Ferry,50,55,55,50,45,45,50
http://statistics.gov.scot/id/statistical-geography/S02000858,West Kilbride and Seamill,120,120,120,115,130,125,135
http://statistics.gov.scot/id/statistical-geography/S02000944,West Kirkwall,230,225,225,220,220,215,225
http://statistics.gov.scot/id/statistical-geography/S02001040,West Linton and Broughton area,320,330,345,355,375,385,400
http://statistics.gov.scot/id/statistical-geography/S02000948,West Mainland,330,320,315,310,315,310,320
http://statistics.gov.scot/id/statistical-geography/S02001125,West Mains,200,210,195,190,195,200,200
http://statistics.gov.scot/id/statistical-geography/S02000314,West Neilston and Uplawmoor,150,145,145,140,140,140,145
http://statistics.gov.scot/id/statistical-geography/S02000422,West Pilton,40,50,50,55,55,60,60
http://statistics.gov.scot/id/statistical-geography/S02000224,West Pitkerro,115,105,120,125,135,140,165
http://statistics.gov.scot/id/statistical-geography/S02001157,Westburn and Newton,50,60,60,60,50,60,65
http://statistics.gov.scot/id/statistical-geography/S02000200,Westend,125,135,135,135,130,140,140
http://statistics.gov.scot/id/statistical-geography/S02000220,Western Edge,165,155,175,170,180,180,180
http://statistics.gov.scot/id/statistical-geography/S02000966,Western Edge,80,80,75,60,60,60,65
http://statistics.gov.scot/id/statistical-geography/S02001176,Western Villages,195,195,190,190,205,200,205
http://statistics.gov.scot/id/statistical-geography/S02000263,Westerton East,85,100,100,95,100,105,115
http://statistics.gov.scot/id/statistical-geography/S02000265,Westerton West,30,30,35,40,45,45,50
http://statistics.gov.scot/id/statistical-geography/S02000930,Westfield,175,180,200,200,190,205,215
http://statistics.gov.scot/id/statistical-geography/S02001228,Westfield,105,95,95,95,95,95,105
http://statistics.gov.scot/id/statistical-geography/S02000063,Westhill Central,190,200,195,195,210,205,220
http://statistics.gov.scot/id/statistical-geography/S02000064,Westhill North and South,140,155,175,200,230,260,295
http://statistics.gov.scot/id/statistical-geography/S02001123,Westwood East,25,25,25,20,25,25,30
http://statistics.gov.scot/id/statistical-geography/S02001116,Westwood South,25,25,25,25,20,20,20
http://statistics.gov.scot/id/statistical-geography/S02000134,Whiskey Isles,380,375,365,370,375,375,365
http://statistics.gov.scot/id/statistical-geography/S02001207,Whitburn Central,175,185,190,175,170,160,170
http://statistics.gov.scot/id/statistical-geography/S02000316,Whitecraigs and Broom,160,155,160,155,155,150,170
http://statistics.gov.scot/id/statistical-geography/S02001142,Whitehill,200,210,215,210,195,190,205
http://statistics.gov.scot/id/statistical-geography/S02001108,Whitehills West,25,35,25,25,30,30,30
http://statistics.gov.scot/id/statistical-geography/S02000673,Whiteinch,120,110,105,100,100,105,115
http://statistics.gov.scot/id/statistical-geography/S02000226,Whitfield,40,35,40,40,35,30,35
http://statistics.gov.scot/id/statistical-geography/S02001148,Whitlawburn and Greenlees,50,50,50,55,60,60,60
http://statistics.gov.scot/id/statistical-geography/S02000766,Wick North,135,145,140,135,135,130,140
http://statistics.gov.scot/id/statistical-geography/S02000765,Wick South,135,140,135,135,145,155,150
http://statistics.gov.scot/id/statistical-geography/S02000319,Williamwood,75,80,80,80,85,85,90
http://statistics.gov.scot/id/statistical-geography/S02000382,Willowbrae and Duddingston Village,130,125,130,130,130,135,135
http://statistics.gov.scot/id/statistical-geography/S02001233,Winchburgh,105,105,95,100,105,100,115
http://statistics.gov.scot/id/statistical-geography/S02000550,Windygates and Coaltown,85,80,90,80,80,85,105
http://statistics.gov.scot/id/statistical-geography/S02000872,Wishaw East,40,35,35,35,40,35,40
http://statistics.gov.scot/id/statistical-geography/S02000877,Wishaw North,105,100,100,100,100,110,115
http://statistics.gov.scot/id/statistical-geography/S02000873,Wishaw South,210,205,200,195,200,185,185
http://statistics.gov.scot/id/statistical-geography/S02001118,Woodhead and Meikle Earnock,25,20,25,20,20,20,25
http://statistics.gov.scot/id/statistical-geography/S02000261,Woodhill East,35,40,40,35,35,30,35
http://statistics.gov.scot/id/statistical-geography/S02000262,Woodhill West,60,55,60,65,75,70,75
http://statistics.gov.scot/id/statistical-geography/S02000665,Woodlands,845,810,760,725,755,745,775
http://statistics.gov.scot/id/statistical-geography/S02000038,Woodside,85,85,85,90,95,105,115
http://statistics.gov.scot/id/statistical-geography/S02000669,Woodside,190,180,175,180,190,185,185
http://statistics.gov.scot/id/statistical-geography/S02000693,Wyndford,35,35,40,40,40,45,60
http://statistics.gov.scot/id/statistical-geography/S02000707,Yoker North,25,30,25,25,30,35,35
http://statistics.gov.scot/id/statistical-geography/S02000696,Yoker South,70,75,80,80,85,85,90
http://statistics.gov.scot/id/statistical-geography/S02000078,Ythanside,330,345,350,390,410,400,420
http://statistics.gov.scot/id/statistical-geography/S02000075,Ythsie,300,310,300,300,320,340,350
